Started Log File:     logs/MMTK 2021-06-01 12-46-29-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.48	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.49	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.46	0	2	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	1	12.29	1	1	1	0	1	
1	25.00	0.00	-10.49	0	0	0	0	1	12.27	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.46	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	162.06	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	235.26	0.30	-10.47	8	0	0	0	0	12.27	1	1	1	1	1	
1	285.39	0.65	-10.48	14	0	0	0	0	12.27	1	1	1	1	1	
1	351.12	1.12	-10.49	24	0	0	0	0	12.27	1	1	1	1	1	
1	396.41	1.62	-10.48	34	0	0	0	0	12.27	1	1	1	1	1	
1	454.00	2.25	-10.48	47	0	0	0	0	12.27	1	1	1	1	1	
1	488.28	2.87	-10.48	60	0	0	0	0	12.27	1	1	1	1	1	
1	534.19	3.90	-10.48	80	0	0	0	0	12.27	1	1	1	1	1	
1	561.38	4.63	-10.48	94	0	0	0	0	12.27	1	1	1	1	1	
1	584.11	5.39	-10.48	110	0	0	0	0	12.29	1	1	1	1	1	
1	608.77	6.57	-10.48	134	0	0	0	0	12.29	1	1	1	1	1	
1	620.86	7.40	-10.48	150	0	0	0	0	12.27	1	1	1	1	1	
1	629.19	8.64	-10.48	174	0	0	0	0	12.27	1	1	1	1	1	
