Started Log File:     logs/MMTK 2021-06-01 12-36-02-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.46	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.27	1	1	1	1	0	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	0	1	
1	333.04	0.42	-10.47	10	0	0	0	0	12.29	1	1	1	0	1	
1	344.67	0.87	-10.45	20	0	0	0	0	12.30	1	1	1	1	1	
1	353.11	1.57	-10.46	34	0	0	0	0	12.30	1	1	1	1	1	
1	359.88	2.05	-10.46	42	0	0	0	0	12.29	1	1	1	1	1	
1	366.93	2.77	-10.45	58	0	0	0	0	12.27	1	1	1	1	1	
1	371.29	3.26	-10.45	66	0	0	0	0	12.27	1	1	1	1	1	
1	375.00	4.00	-10.46	82	0	0	0	0	12.29	1	1	1	1	1	
1	376.51	4.50	-10.46	92	0	0	0	0	12.29	1	1	1	1	1	
1	377.26	5.01	-10.45	102	0	0	0	0	12.27	1	1	1	1	1	
1	376.51	5.76	-10.45	116	0	0	0	0	12.27	1	1	1	1	1	
1	374.25	6.26	-10.45	126	0	0	0	0	12.25	1	1	1	1	1	
1	369.82	7.00	-10.44	142	0	0	0	0	12.29	1	1	1	1	1	
1	366.21	7.49	-10.44	152	0	0	0	0	12.27	1	1	1	1	1	
1	358.51	8.21	-10.44	166	0	0	0	0	12.27	1	1	1	1	1	
1	351.78	8.68	-10.46	176	0	0	0	0	12.29	1	1	1	1	1	
1	337.23	9.37	-10.47	190	0	0	0	0	12.30	1	1	1	1	1	
1	331.86	9.81	-10.48	198	0	0	0	0	12.27	1	1	1	1	1	
1	313.02	10.46	-10.46	210	0	0	0	0	12.25	1	1	1	1	1	
1	305.87	10.87	-10.46	218	0	0	0	0	12.29	1	1	1	1	1	
1	294.35	11.26	-10.45	226	0	0	0	0	12.27	1	1	1	1	1	
1	276.14	11.83	-10.44	238	0	0	0	0	12.27	1	1	1	1	1	
1	262.24	12.19	-10.45	246	0	0	0	0	12.29	1	1	1	1	1	
1	236.15	12.68	-10.45	256	0	0	0	0	12.29	1	1	1	1	1	
1	226.45	12.99	-10.45	262	0	0	0	0	12.29	1	1	1	1	1	
1	196.95	13.41	-10.44	270	0	0	0	0	12.29	1	1	1	1	1	
1	186.94	13.67	-10.46	274	0	0	0	0	12.27	1	1	1	1	1	
1	154.96	14.01	-10.47	282	0	0	0	0	12.27	1	1	1	1	1	
1	144.34	14.21	-10.46	286	0	0	0	0	12.29	1	1	1	1	1	
1	110.68	14.46	-10.46	290	0	0	0	0	12.27	1	1	1	1	1	
1	91.46	14.60	-10.46	294	0	0	0	0	12.29	1	1	1	1	1	
1	80.03	14.71	-10.46	296	0	0	0	0	12.27	1	1	1	1	1	
1	80.03	14.88	-10.46	300	0	0	0	0	12.29	1	1	1	1	1	
1	80.03	14.98	-10.46	302	0	0	0	0	12.27	1	1	1	1	1	
1	80.03	15.14	-10.44	304	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	15.22	-10.44	306	0	0	0	0	12.27	1	1	1	1	1	
1	240.08	15.66	-10.47	314	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	15.98	-10.47	322	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	16.46	-10.45	330	0	0	0	0	12.27	1	1	1	1	1	
1	240.08	16.78	-10.46	338	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	17.26	-10.47	346	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	17.58	-10.47	354	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	17.90	-10.46	360	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	18.38	-10.46	370	0	0	0	0	12.27	1	1	1	1	1	
1	240.08	18.70	-10.47	376	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	19.18	-10.47	386	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	19.50	-10.46	392	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	19.98	-10.47	402	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	20.00	-10.45	402	0	0	0	0	12.27	1	1	1	1	1	
1	240.08	20.00	-10.47	402	0	0	0	0	12.27	1	1	1	1	1	
1	240.08	20.00	-10.46	402	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	20.00	-10.46	402	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	20.00	-10.46	402	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	20.00	-10.46	402	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	20.00	-10.47	402	0	0	0	0	12.29	1	1	1	1	1	
1	80.03	20.00	-10.46	402	0	0	0	1	12.29	1	1	1	1	1	
1	80.03	19.97	-10.44	401	0	0	0	1	12.29	1	1	1	1	1	
1	80.03	19.92	-10.44	400	0	0	0	1	12.29	1	1	1	1	1	
1	80.03	19.80	-10.45	398	0	0	0	1	12.23	1	1	1	1	1	
1	96.55	19.71	-10.45	396	0	0	0	1	12.27	1	1	1	1	1	
1	120.81	19.49	-10.45	392	0	0	0	1	12.27	1	1	1	1	1	
1	139.30	19.33	-10.44	388	0	0	0	1	12.25	1	1	1	1	1	
1	168.46	19.03	-10.46	382	0	0	0	1	12.25	1	1	1	1	1	
1	182.75	18.80	-10.47	378	0	0	0	1	12.27	1	1	1	1	1	
1	202.05	18.55	-10.44	372	0	0	0	1	12.27	1	1	1	1	1	
1	222.42	18.14	-10.46	364	0	0	0	1	12.27	1	1	1	1	1	
1	237.94	17.84	-10.46	358	0	0	0	1	12.25	1	1	1	1	1	
1	258.98	17.35	-10.45	348	0	0	0	1	12.27	1	1	1	1	1	
1	272.93	16.99	-10.45	342	0	0	0	1	12.25	1	1	1	1	1	
1	291.60	16.44	-10.46	330	0	0	0	1	12.27	1	1	1	1	1	
1	303.40	16.04	-10.46	322	0	0	0	1	12.27	1	1	1	1	1	
1	318.88	15.43	-10.48	310	0	0	0	1	12.29	1	1	1	1	1	
1	330.11	14.99	-10.47	302	0	0	0	1	12.29	1	1	1	1	1	
1	343.41	14.33	-10.47	288	0	0	0	1	12.25	1	1	1	1	1	
1	349.81	13.86	-10.45	278	0	0	0	1	12.27	1	1	1	1	1	
1	356.46	13.40	-10.45	270	0	0	0	1	12.29	1	1	1	1	1	
1	364.79	12.68	-10.47	256	0	0	0	1	12.25	1	1	1	1	1	
1	369.09	12.19	-10.46	246	0	0	0	1	12.29	1	1	1	1	1	
1	374.25	11.45	-10.45	230	0	0	0	1	12.29	1	1	1	1	1	
1	376.51	10.95	-10.46	220	0	0	0	1	12.27	1	1	1	1	1	
1	377.26	10.20	-10.45	206	0	0	0	1	12.29	1	1	1	1	1	
1	377.26	9.69	-10.45	196	0	0	0	1	12.29	1	1	1	1	1	
1	374.25	8.94	-10.45	180	0	0	0	1	12.30	1	1	1	1	1	
1	372.02	8.45	-10.44	170	0	0	0	1	12.27	1	1	1	1	1	
1	365.50	7.72	-10.46	156	0	0	0	1	12.29	1	1	1	1	1	
1	361.27	7.23	-10.47	146	0	0	0	1	12.27	1	1	1	1	1	
1	355.11	6.76	-10.47	136	0	0	0	1	12.27	1	1	1	1	1	
