Started Log File:     logs/MMTK 2021-06-01 12-32-02-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.44	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.45	0	2	0	0	0	12.29	1	1	1	1	0	
1	334.82	0.16	-10.47	4	0	0	0	0	12.27	1	1	1	0	1	
1	344.04	0.61	-10.46	14	0	0	0	0	12.29	1	1	1	0	1	
1	353.11	1.30	-10.45	27	0	0	0	0	12.27	1	1	1	1	1	
1	360.58	1.78	-10.45	36	0	0	0	0	12.29	1	1	1	1	1	
1	366.93	2.31	-10.45	48	0	0	0	0	12.29	1	1	1	1	1	
1	371.29	2.80	-10.46	56	0	0	0	0	12.27	1	1	1	1	1	
1	375.00	3.54	-10.47	72	0	0	0	0	12.27	1	1	1	1	1	
1	376.51	4.04	-10.47	82	0	0	0	0	12.27	1	1	1	1	1	
1	377.26	4.54	-10.45	92	0	0	0	0	12.27	1	1	1	1	1	
1	376.51	5.29	-10.45	106	0	0	0	0	12.27	1	1	1	1	1	
1	375.00	5.80	-10.45	116	0	0	0	0	12.25	1	1	1	1	1	
1	369.09	6.54	-10.45	132	0	0	0	0	12.27	1	1	1	1	1	
1	366.21	7.03	-10.45	142	0	0	0	0	12.27	1	1	1	1	1	
1	356.46	7.75	-10.47	156	0	0	0	0	12.25	1	1	1	1	1	
1	352.44	8.22	-10.47	166	0	0	0	0	12.29	1	1	1	1	1	
1	337.84	8.90	-10.45	180	0	0	0	0	12.29	1	1	1	1	1	
1	332.45	9.36	-10.43	188	0	0	0	0	12.29	1	1	1	1	1	
1	322.72	9.79	-10.45	196	0	0	0	0	12.27	1	1	1	1	1	
1	302.91	10.41	-10.47	210	0	0	0	0	12.27	1	1	1	1	1	
1	295.28	10.81	-10.47	218	0	0	0	0	12.29	1	1	1	1	1	
1	272.13	11.37	-10.46	228	0	0	0	0	12.27	1	1	1	1	1	
1	263.34	11.73	-10.46	236	0	0	0	0	12.29	1	1	1	1	1	
1	237.34	12.23	-10.44	246	0	0	0	0	12.27	1	1	1	1	1	
1	227.00	12.54	-10.44	252	0	0	0	0	12.27	1	1	1	1	1	
1	206.73	12.97	-10.46	260	0	0	0	0	12.29	1	1	1	1	1	
1	187.69	13.22	-10.47	266	0	0	0	0	12.29	1	1	1	1	1	
1	156.25	13.57	-10.46	272	0	0	0	0	12.27	1	1	1	1	1	
1	144.79	13.77	-10.46	276	0	0	0	0	12.27	1	1	1	1	1	
1	110.23	14.02	-10.47	282	0	0	0	0	12.29	1	1	1	1	1	
1	100.00	14.17	-10.46	284	0	0	0	0	12.29	1	1	1	1	1	
1	100.00	14.30	-10.45	286	0	0	0	0	12.29	1	1	1	1	1	
1	100.00	14.50	-10.47	290	0	0	0	0	12.29	1	1	1	1	1	
1	100.00	14.63	-10.46	294	0	0	0	0	12.27	1	1	1	1	1	
1	100.00	14.83	-10.46	298	0	0	0	0	12.29	1	1	1	1	1	
1	100.00	14.96	-10.46	300	0	0	0	0	12.27	1	1	1	1	1	
1	100.00	15.16	-10.45	304	0	0	0	0	12.29	1	1	1	1	1	
1	100.00	15.30	-10.45	306	0	0	0	0	12.29	1	1	1	1	1	
1	100.00	15.50	-10.45	310	0	0	0	0	12.27	1	1	1	1	1	
1	100.00	15.63	-10.45	314	0	0	0	0	12.29	1	1	1	1	1	
1	118.37	15.78	-10.44	316	0	0	0	0	12.27	1	1	1	1	1	
1	144.34	15.97	-10.44	320	0	0	0	0	12.29	1	1	1	1	1	
1	162.34	16.17	-10.44	324	0	0	0	0	12.29	1	1	1	1	1	
1	186.94	16.53	-10.45	332	0	0	0	0	12.29	1	1	1	1	1	
1	203.80	16.79	-10.46	336	0	0	0	0	12.27	1	1	1	1	1	
1	226.45	17.23	-10.45	346	0	0	0	0	12.29	1	1	1	1	1	
1	241.62	17.54	-10.46	352	0	0	0	0	12.27	1	1	1	1	1	
1	265.21	17.24	-10.46	346	0	0	0	1	12.29	1	1	1	1	1	
1	276.14	16.88	-10.46	338	0	0	0	1	12.29	1	1	1	1	1	
1	296.68	16.33	-10.44	328	0	0	0	1	12.27	1	1	1	1	1	
1	306.37	15.92	-10.45	320	0	0	0	1	12.27	1	1	1	1	1	
1	317.80	15.51	-10.45	310	0	0	0	1	12.29	1	1	1	1	1	
1	331.27	14.86	-10.46	298	0	0	0	1	12.27	1	1	1	1	1	
1	340.29	14.42	-10.45	290	0	0	0	1	12.27	1	1	1	1	1	
1	352.44	13.73	-10.44	276	0	0	0	1	12.27	1	1	1	1	1	
1	358.51	13.26	-10.46	266	0	0	0	1	12.29	1	1	1	1	1	
1	366.21	12.53	-10.46	252	0	0	0	1	12.29	1	1	1	1	1	
1	370.55	12.04	-10.46	242	0	0	0	1	12.27	1	1	1	1	1	
1	375.00	11.30	-10.46	226	0	0	0	1	12.27	1	1	1	1	1	
1	376.51	10.80	-10.45	216	0	0	0	1	12.29	1	1	1	1	1	
1	377.26	10.05	-10.45	202	0	0	0	1	12.27	1	1	1	1	1	
1	376.51	9.55	-10.43	192	0	0	0	1	12.27	1	1	1	1	1	
1	375.00	9.05	-10.44	182	0	0	0	1	12.27	1	1	1	1	1	
1	370.55	8.30	-10.44	166	0	0	0	1	12.29	1	1	1	1	1	
1	366.93	7.81	-10.44	156	0	0	0	1	12.27	1	1	1	1	1	
