Started Log File:     logs/MMTK 2021-06-01 12-42-26-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.48	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	1	12.29	1	1	1	0	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.27	1	1	1	0	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.46	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.46	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	0.09	-10.48	4	0	0	1	0	12.34	1	1	1	1	1	
1	400.64	0.88	-10.47	20	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	1.41	-10.46	30	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	2.21	-10.49	46	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	2.74	-10.48	56	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	3.54	-10.47	72	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	4.07	-10.47	84	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	4.87	-10.45	100	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	5.40	-10.46	110	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	6.20	-10.49	126	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	6.73	-10.46	136	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	7.26	-10.46	148	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	8.06	-10.45	164	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	8.59	-10.46	174	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	9.40	-10.47	190	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	9.93	-10.47	200	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	10.73	-10.46	216	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	11.26	-10.46	228	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	12.05	-10.46	244	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	12.59	-10.45	254	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	13.39	-10.47	270	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	13.92	-10.48	280	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	14.45	-10.47	292	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	15.25	-10.47	308	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	15.78	-10.48	318	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	16.58	-10.48	334	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	17.11	-10.48	344	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	17.91	-10.47	360	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	18.44	-10.49	370	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	19.24	-10.49	386	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	19.77	-10.47	398	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-10.47	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-10.47	402	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	19.80	-10.48	394	0	0	0	1	12.30	1	1	1	1	1	
1	400.64	18.99	-10.48	378	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	18.46	-10.46	368	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	17.67	-10.46	352	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	17.13	-10.47	341	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	16.34	-10.46	326	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	15.80	-10.46	314	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	15.00	-10.48	298	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	14.47	-10.48	288	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	13.67	-10.47	272	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	13.14	-10.46	262	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	12.61	-10.48	250	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	11.81	-10.48	234	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	11.28	-10.47	224	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	10.48	-10.45	208	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	9.95	-10.46	198	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	9.15	-10.49	182	0	0	0	1	12.30	1	1	1	1	1	
1	400.64	8.62	-10.48	170	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	7.82	-10.46	154	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	7.29	-10.46	144	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	6.49	-10.46	128	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	5.95	-10.46	118	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	5.43	-10.46	106	0	0	0	1	12.30	1	1	1	1	1	
1	400.64	4.63	-10.45	90	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	4.10	-10.46	80	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	3.30	-10.46	64	0	0	0	1	12.30	1	1	1	1	1	
1	400.64	2.77	-10.47	54	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	1.96	-10.47	38	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	1.43	-10.47	26	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	0.63	-10.47	11	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	0.10	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	0.00	-10.46	-2	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	0.00	-10.45	-2	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	0.00	-10.45	-2	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	0.00	-10.44	-2	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	0.16	-10.44	2	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	0.87	-10.47	16	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	1.40	-10.47	26	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	2.16	-10.46	42	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	2.69	-10.44	52	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	3.50	-10.45	68	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	4.03	-10.46	80	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	4.56	-10.48	90	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	5.36	-10.49	106	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	5.89	-10.49	116	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	6.69	-10.48	132	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	7.23	-10.48	144	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	8.02	-10.47	158	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	8.55	-10.48	170	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	9.35	-10.48	186	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	9.88	-10.48	196	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	10.68	-10.47	212	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	11.21	-10.47	222	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	11.75	-10.47	234	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	12.55	-10.47	250	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	13.08	-10.46	260	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	13.87	-10.47	276	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	14.40	-10.49	286	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	15.20	-10.49	302	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	15.74	-10.46	314	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	16.54	-10.47	330	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	17.07	-10.49	340	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	17.86	-10.47	356	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	18.40	-10.49	366	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	18.93	-10.49	378	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	19.72	-10.47	393	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-10.47	398	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	20.00	-10.49	398	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-10.48	398	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-10.48	398	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-10.50	398	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	19.51	-10.49	386	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	18.97	-10.48	374	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	18.18	-10.47	358	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	17.65	-10.45	348	0	0	0	1	12.27	1	1	1	1	1	
1	400.64	17.12	-10.46	338	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	16.32	-10.47	322	0	0	0	1	12.29	1	1	1	1	1	
1	400.64	15.79	-10.47	310	0	0	0	1	12.29	1	1	1	1	1	
