Started Log File:     logs/MMTK 2021-06-01 12-33-14-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.45	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	1	0	0	12.36	1	1	1	1	2	
1	0.00	0.00	-10.46	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.45	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	1	
1	250.00	0.00	-10.47	1	4	0	0	0	12.30	1	0	1	1	1	
1	250.00	0.20	-10.46	5	4	0	0	0	12.32	1	0	1	1	1	
1	250.00	0.70	-10.46	15	4	0	0	0	12.30	1	0	1	1	1	
1	250.00	1.03	-10.46	23	4	0	0	0	12.30	1	0	1	1	1	
1	250.00	1.53	-10.46	33	4	0	0	0	12.30	1	0	1	1	1	
1	250.00	1.86	-10.45	39	4	0	0	0	12.29	1	0	1	1	1	
1	250.00	2.36	-10.47	49	4	0	0	0	12.30	1	0	1	1	1	
1	250.00	2.69	-10.47	55	4	0	0	0	12.29	1	0	1	1	1	
1	250.00	3.19	-10.47	65	4	0	0	0	12.30	1	0	1	1	1	
1	250.00	3.53	-10.47	73	4	0	0	0	12.30	1	0	1	1	1	
1	250.00	3.54	-10.46	73	3	0	0	1	12.30	0	1	1	1	1	
1	250.00	3.08	-10.47	63	3	0	0	1	12.30	0	1	1	1	1	
1	250.00	2.75	-10.46	57	3	0	0	1	12.29	0	1	1	1	1	
1	250.00	2.25	-10.46	47	3	0	0	1	12.30	0	1	1	1	1	
1	250.00	1.91	-10.46	41	3	0	0	1	12.32	0	1	1	1	1	
1	250.00	1.41	-10.46	31	3	0	0	1	12.30	0	1	1	1	1	
1	250.00	1.08	-10.47	23	3	0	0	1	12.29	0	1	1	1	1	
1	250.00	0.58	-10.49	13	3	0	0	1	12.29	0	1	1	1	1	
1	250.00	0.25	-10.47	7	3	0	0	1	12.30	0	1	1	1	1	
1	250.00	-0.25	-10.46	-3	3	0	0	1	12.30	0	1	1	1	1	
1	250.00	-0.58	-10.46	-9	3	0	0	1	12.30	0	1	1	1	1	
1	0.00	-0.87	-10.45	-15	2	0	0	1	12.30	3	1	1	1	1	
1	0.00	-0.87	-10.44	-15	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.87	-10.45	-15	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.87	-10.46	-15	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.87	-10.46	-15	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.87	-10.45	-15	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.87	-10.48	-15	2	0	0	1	12.27	1	1	1	1	1	
1	0.00	-0.87	-10.48	-15	2	0	0	1	12.27	1	1	1	1	1	
1	0.00	-0.87	-10.46	-15	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.87	-10.48	-15	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.87	-10.49	-15	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.87	-10.48	-15	2	0	0	1	12.27	1	1	1	1	1	
1	0.00	-0.87	-10.47	-15	2	0	0	1	12.29	1	1	1	1	1	
1	25.00	-0.87	-10.47	-15	0	0	0	0	12.29	1	1	1	0	1	
1	25.00	-0.82	-10.48	-15	0	0	0	0	12.29	1	1	1	0	1	
1	25.00	-0.78	-10.47	-13	0	0	0	0	12.29	1	1	1	0	1	
1	25.00	-0.73	-10.46	-13	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.70	-10.47	-13	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.65	-10.47	-11	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.62	-10.46	-11	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.57	-10.47	-9	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	-0.53	-10.48	-9	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.50	-10.50	-9	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.45	-10.48	-7	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.42	-10.45	-7	0	0	0	0	12.23	1	1	1	1	1	
1	25.00	-0.37	-10.45	-5	0	0	0	0	12.23	1	1	1	1	1	
1	25.00	-0.33	-10.45	-5	0	0	0	0	12.21	1	1	1	1	1	
1	25.00	-0.28	-10.45	-3	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.25	-10.46	-3	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.20	-10.46	-3	0	0	0	0	12.23	1	1	1	1	1	
1	25.00	-0.17	-10.47	-1	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.12	-10.46	-1	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.08	-10.46	1	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.05	-10.47	1	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	-0.00	-10.49	1	0	0	0	0	12.21	1	1	1	1	1	
1	25.00	0.00	-10.48	1	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	0.00	-10.48	1	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	0.00	-10.47	1	0	0	0	0	12.21	1	1	1	1	1	
1	25.00	0.00	-10.49	1	0	0	0	0	12.25	1	1	1	1	1	
1	25.00	0.00	-10.49	1	0	0	0	0	12.19	1	1	1	1	1	
1	25.00	0.00	-10.48	1	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-10.46	1	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-10.46	1	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-10.47	1	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	1	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	1	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.45	1	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.46	1	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.45	1	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.45	1	0	0	0	0	12.27	1	1	1	1	1	
1	83.63	0.07	-10.46	3	0	0	0	0	12.29	1	1	1	1	1	
1	106.78	0.26	-10.47	7	0	0	0	0	12.29	1	1	1	1	1	
1	129.04	0.42	-10.48	11	0	0	0	0	12.29	1	1	1	1	1	
1	153.44	0.70	-10.47	15	0	0	0	0	12.27	1	1	1	1	1	
1	173.29	0.90	-10.46	19	0	0	0	0	12.29	1	1	1	1	1	
1	183.82	1.14	-10.47	25	0	0	0	0	12.29	1	1	1	1	1	
1	214.78	1.48	-10.45	31	0	0	0	0	12.29	1	1	1	1	1	
1	224.01	1.78	-10.45	37	0	0	0	0	12.27	1	1	1	1	1	
1	251.34	2.23	-10.46	47	0	0	0	0	12.29	1	1	1	1	1	
1	265.58	2.56	-10.46	53	0	0	0	0	12.29	1	1	1	1	1	
1	284.09	3.09	-10.47	63	0	0	0	0	12.27	1	1	1	1	1	
1	297.62	3.44	-10.46	71	0	0	0	0	12.29	1	1	1	1	1	
1	313.55	4.04	-10.45	83	0	0	0	0	12.29	1	1	1	1	1	
1	324.39	4.44	-10.46	91	0	0	0	0	12.29	1	1	1	1	1	
1	337.23	5.09	-10.47	103	0	0	0	0	12.25	1	1	1	1	1	
1	347.22	5.51	-10.47	113	0	0	0	0	12.29	1	1	1	1	1	
1	350.47	5.97	-10.46	121	0	0	0	0	12.27	1	1	1	1	1	
1	361.97	6.68	-10.48	135	0	0	0	0	12.29	1	1	1	1	1	
1	366.93	7.17	-10.47	145	0	0	0	0	12.27	1	1	1	1	1	
1	372.76	7.90	-10.47	159	0	0	0	0	12.29	1	1	1	1	1	
1	375.00	8.40	-10.46	169	0	0	0	0	12.27	1	1	1	1	1	
1	377.26	9.15	-10.46	185	0	0	0	0	12.27	1	1	1	1	1	
1	377.26	9.65	-10.46	195	0	0	0	0	12.27	1	1	1	1	1	
1	376.51	10.41	-10.46	211	0	0	0	0	12.29	1	1	1	1	1	
