Started Log File:     logs/MMTK 2021-06-04 10-44-46-COM4.txt
Data Source:     COM4

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
1	0.00	0.00	-9.90	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-9.92	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-9.91	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-9.88	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-9.89	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-9.89	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-9.88	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-9.89	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-9.91	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-9.91	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-9.89	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-9.90	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-9.90	0	2	0	0	0	12.29	1	1	1	1	1	
1	250.00	-0.11	-9.90	-5	3	0	0	1	12.34	0	1	1	1	1	
1	0.00	-0.46	-9.91	-12	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.46	-9.89	-12	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.46	-9.90	-12	2	0	0	1	12.27	1	1	1	1	1	
1	0.00	-0.46	-9.91	-12	2	0	0	1	12.27	1	1	1	1	1	
1	0.00	-0.46	-9.89	-12	2	0	0	1	12.29	1	1	1	1	1	
1	0.00	-0.46	-9.89	-12	2	0	0	1	12.27	1	1	1	1	1	
1	0.00	-0.46	-9.92	-12	2	0	0	1	12.27	1	1	1	1	1	
1	0.00	-0.46	-9.90	-12	2	0	0	1	12.29	1	1	1	1	1	
 ========= TARE ==========
nullNEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
0	0.00	0.00	-9.90	0	2	0	0	1	12.30	1	1	2	1	1	
1	25.00	0.00	0.02	0	0	0	0	0	12.29	1	1	1	0	1	
1	25.00	0.00	0.03	0	0	0	0	0	12.30	1	1	1	0	1	
1	25.00	0.00	0.04	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.03	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.01	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.03	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.02	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.30	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.00	0	0	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-0.01	0	0	0	0	0	12.29	1	1	1	1	1	
1	216.76	0.13	-0.01	4	0	0	0	0	12.30	1	1	1	1	1	
1	248.02	0.40	-0.01	10	0	0	0	0	12.27	1	1	1	1	1	
1	294.35	0.78	-0.02	16	0	0	0	0	12.29	1	1	1	1	1	
1	361.97	1.46	-0.01	30	0	0	0	0	12.29	1	1	1	1	1	
1	403.23	1.76	-0.01	36	0	0	0	0	12.29	1	1	1	1	1	
1	465.26	2.39	-0.02	50	0	0	0	0	12.29	1	1	1	1	1	
1	497.35	3.03	-0.02	62	0	0	0	0	12.29	1	1	1	1	1	
1	551.47	4.08	-0.01	84	0	0	0	0	12.25	1	1	1	1	1	
1	566.47	4.82	0.00	98	0	0	0	0	12.27	1	1	1	1	1	
1	600.96	5.99	-0.01	122	0	0	0	0	12.30	1	1	1	1	1	
1	616.78	6.79	-0.01	138	0	0	0	0	12.30	1	1	1	1	1	
1	627.09	8.03	0.00	162	0	0	0	0	12.27	1	1	1	1	1	
1	629.19	8.86	0.00	178	0	0	0	0	12.29	1	1	1	1	1	
1	629.19	9.69	-0.01	196	0	0	0	0	12.29	1	1	1	1	1	
1	625.00	10.94	-0.01	220	0	0	0	0	12.29	1	1	1	1	1	
1	616.78	11.76	0.01	236	0	0	0	0	12.29	1	1	1	1	1	
1	597.13	12.98	0.00	262	0	0	0	0	12.25	1	1	1	1	1	
1	578.70	13.75	-0.01	276	0	0	0	0	12.29	1	1	1	1	1	
1	543.48	14.86	-0.01	298	0	0	0	0	12.29	1	1	1	1	1	
1	513.70	15.56	-0.01	312	0	0	0	0	12.30	1	1	1	1	1	
1	461.82	16.53	-0.03	332	0	0	0	0	12.29	1	1	1	1	1	
1	423.25	17.12	-0.03	344	0	0	0	0	12.29	1	1	1	1	1	
1	363.37	17.90	-0.01	360	0	0	0	0	12.30	1	1	1	1	1	
1	317.80	18.35	0.00	368	0	0	0	0	12.30	1	1	1	1	1	
1	268.24	18.75	-0.02	376	0	0	0	0	12.29	1	1	1	1	1	
1	195.52	19.21	-0.02	386	0	0	0	0	12.29	1	1	1	1	1	
1	153.19	19.44	-0.01	390	0	0	0	0	12.30	1	1	1	1	1	
1	66.99	19.65	0.01	394	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	19.70	0.01	396	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	20.00	-0.01	402	0	0	0	0	12.23	1	1	1	1	1	
1	400.64	20.00	-0.03	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.04	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.02	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.01	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.01	402	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	20.00	-0.00	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.00	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.02	402	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	20.00	-0.02	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.01	402	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	20.00	-0.02	402	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	20.00	-0.02	402	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	20.00	-0.00	402	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	20.00	-0.00	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.03	402	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	20.00	-0.03	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.00	402	0	0	0	0	12.30	1	1	1	1	1	
1	400.64	20.00	-0.00	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-0.02	402	0	0	0	0	12.30	1	1	1	1	1	
1	82.02	19.94	-0.01	402	0	0	0	1	12.30	1	1	1	1	1	
1	140.98	19.88	0.00	400	0	0	0	1	12.29	1	1	1	1	1	
1	214.29	19.63	-0.00	396	0	0	0	1	12.29	1	1	1	1	1	
1	279.43	19.30	-0.01	388	0	0	0	1	12.29	1	1	1	1	1	
1	323.83	18.91	-0.01	380	0	0	0	1	12.29	1	1	1	1	1	
1	378.79	18.29	-0.01	368	0	0	0	1	12.30	1	1	1	1	1	
1	427.11	17.79	0.00	358	0	0	0	1	12.29	1	1	1	1	1	
1	473.48	16.97	0.00	342	0	0	0	1	12.29	1	1	1	1	1	
1	508.13	16.32	-0.03	330	0	0	0	1	12.29	1	1	1	1	1	
1	548.25	15.35	-0.02	310	0	0	0	1	12.29	1	1	1	1	1	
1	578.70	14.91	-0.01	300	0	0	0	1	12.25	1	1	1	1	1	
1	600.96	13.74	-0.00	278	0	0	0	1	12.27	1	1	1	1	1	
1	616.78	12.93	0.02	262	0	0	0	1	12.29	1	1	1	1	1	
1	627.09	11.68	-0.01	236	0	0	0	1	12.29	1	1	1	1	1	
1	629.19	10.85	-0.03	220	0	0	0	1	12.29	1	1	1	1	1	
1	629.19	10.02	-0.00	202	0	0	0	1	12.29	1	1	1	1	1	
1	622.92	8.77	-0.02	178	0	0	0	1	12.27	1	1	1	1	1	
1	612.75	7.96	-0.01	162	0	0	0	1	12.29	1	1	1	1	1	
1	591.48	6.76	-0.00	138	0	0	0	1	12.25	1	1	1	1	1	
1	569.91	5.98	-0.01	122	0	0	0	1	12.27	1	1	1	1	1	
1	532.67	4.89	-0.01	100	0	0	0	1	12.29	1	1	1	1	1	
1	502.68	4.20	-0.01	86	0	0	0	1	12.29	1	1	1	1	1	
1	451.81	3.25	0.01	68	0	0	0	1	12.29	1	1	1	1	1	
1	412.09	2.68	0.01	56	0	0	0	1	12.29	1	1	1	1	1	
1	350.47	1.93	-0.00	42	0	0	0	1	12.29	1	1	1	1	1	
1	304.88	1.49	0.00	32	0	0	0	1	12.29	1	1	1	1	1	
1	255.80	1.12	0.01	25	0	0	0	1	12.29	1	1	1	1	1	
1	185.46	0.68	0.01	16	0	0	0	1	12.29	1	1	1	1	1	
1	130.66	0.48	0.00	12	0	0	0	1	12.29	1	1	1	1	1	
1	56.51	0.30	0.00	8	0	0	0	1	12.29	1	1	1	1	1	
