Started Log File:     logs/MMTK 2021-06-01 12-27-42-COM5.txt
Data Source:     COM5

1	0.00	0.00	-10.44	0	1	1	0	0ùNEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.43	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.49	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.49	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.45	0	0	0	0	1	12.27	1	1	1	0	1	
1	368.37	0.22	-10.45	4	0	0	0	0	12.25	1	1	1	0	1	
1	364.08	0.70	-10.46	14	0	0	0	0	12.27	1	1	1	1	1	
1	355.79	1.42	-10.45	28	0	0	0	0	12.27	1	1	1	1	1	
1	348.51	1.88	-10.45	38	0	0	0	0	12.27	1	1	1	1	1	
1	336.62	2.57	-10.45	52	0	0	0	0	12.27	1	1	1	1	1	
1	327.80	3.01	-10.46	60	0	0	0	0	12.27	1	1	1	1	1	
1	313.02	3.64	-10.47	72	0	0	0	0	12.27	1	1	1	1	1	
1	301.93	4.05	-10.46	80	0	0	0	0	12.27	1	1	1	1	1	
1	289.35	4.44	-10.47	88	0	0	0	0	12.27	1	1	1	1	1	
1	270.56	4.99	-10.47	100	0	0	0	0	12.27	1	1	1	1	1	
1	256.85	5.34	-10.48	106	0	0	0	0	12.27	1	1	1	1	1	
1	229.22	5.83	-10.48	116	0	0	0	0	12.27	1	1	1	1	1	
1	220.07	6.13	-10.48	122	0	0	0	0	12.27	1	1	1	1	1	
1	190.36	6.54	-10.46	130	0	0	0	0	12.27	1	1	1	1	1	
1	179.77	6.78	-10.47	136	0	0	0	0	12.27	1	1	1	1	1	
1	154.32	7.11	-10.49	142	0	0	0	0	12.25	1	1	1	1	1	
1	136.86	7.30	-10.48	146	0	0	0	0	12.27	1	1	1	1	1	
1	103.14	7.54	-10.47	150	0	0	0	0	12.27	1	1	1	1	1	
1	100.00	7.67	-10.46	154	0	0	0	0	12.29	1	1	1	1	1	
1	100.00	7.80	-10.46	156	0	0	0	0	12.27	1	1	1	1	1	
1	100.00	8.00	-10.47	160	0	0	0	0	12.27	1	1	1	1	1	
1	100.00	8.14	-10.48	162	0	0	0	0	12.27	1	1	1	1	1	
1	100.00	8.34	-10.48	166	0	0	0	0	12.27	1	1	1	1	1	
