Started Log File:     logs/MMTK 2021-06-01 12-41-14-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.48	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.49	0	2	0	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.49	0	2	0	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.27	1	1	1	1	1	
1	25.00	0.00	-10.46	0	0	0	0	1	12.27	1	1	1	0	1	
1	25.00	0.00	-10.46	0	0	0	0	1	12.29	1	1	1	0	1	
1	25.00	0.00	-10.46	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.49	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.48	0	0	0	0	1	12.29	1	1	1	1	1	
1	25.00	0.00	-10.46	0	0	0	0	1	12.29	1	1	1	1	1	
1	178.57	0.00	-10.46	0	0	0	0	1	12.30	1	1	1	1	1	
1	219.81	0.17	-10.45	6	0	0	0	0	12.29	1	1	1	1	1	
1	300.00	0.60	-10.46	14	0	0	0	0	12.29	1	1	1	1	1	
1	338.45	0.97	-10.47	22	0	0	0	0	12.29	1	1	1	1	1	
1	408.50	1.72	-10.46	36	0	0	0	0	12.29	1	1	1	1	1	
1	448.56	2.29	-10.46	48	0	0	0	0	12.29	1	1	1	1	1	
1	478.32	2.91	-10.46	60	0	0	0	0	12.27	1	1	1	1	1	
1	531.16	3.92	-10.47	80	0	0	0	0	12.29	1	1	1	1	1	
1	553.10	4.64	-10.47	94	0	0	0	0	12.29	1	1	1	1	1	
1	589.62	5.78	-10.47	118	0	0	0	0	12.29	1	1	1	1	1	
1	606.80	6.57	-10.47	134	0	0	0	0	12.29	1	1	1	1	1	
1	622.92	7.80	-10.48	158	0	0	0	0	12.29	1	1	1	1	1	
1	629.19	8.63	-10.47	174	0	0	0	0	12.29	1	1	1	1	1	
1	629.19	9.88	-10.47	200	0	0	0	0	12.29	1	1	1	1	1	
1	622.92	10.71	-10.48	216	0	0	0	0	12.27	1	1	1	1	1	
1	606.80	11.93	-10.48	240	0	0	0	0	12.27	1	1	1	1	1	
1	589.62	12.72	-10.46	256	0	0	0	0	12.29	1	1	1	1	1	
1	558.04	13.87	-10.47	280	0	0	0	0	12.29	1	1	1	1	1	
1	531.16	14.59	-10.47	294	0	0	0	0	12.27	1	1	1	1	1	
1	498.67	15.28	-10.47	308	0	0	0	0	12.29	1	1	1	1	1	
1	448.56	16.22	-10.46	326	0	0	0	0	12.29	1	1	1	1	1	
1	408.50	16.79	-10.46	338	0	0	0	0	12.29	1	1	1	1	1	
1	346.58	17.54	-10.47	352	0	0	0	0	12.29	1	1	1	1	1	
1	306.87	17.97	-10.46	362	0	0	0	0	12.27	1	1	1	1	1	
1	227.27	18.50	-10.46	372	0	0	0	0	12.29	1	1	1	1	1	
1	176.72	18.77	-10.45	378	0	0	0	0	12.29	1	1	1	1	1	
1	100.91	19.05	-10.49	382	0	0	0	0	12.29	1	1	1	1	1	
1	90.01	19.17	-10.48	386	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	19.26	-10.48	386	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	19.91	-10.48	402	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-10.47	404	0	0	0	0	12.27	1	1	1	1	1	
1	400.64	20.00	-10.48	404	0	0	0	0	12.29	1	1	1	1	1	
1	400.64	20.00	-10.47	404	0	0	0	0	12.30	1	1	1	1	1	
1	90.01	19.99	-10.47	404	0	0	0	1	12.29	1	1	1	1	1	
1	90.01	19.95	-10.48	402	0	0	0	1	12.29	1	1	1	1	1	
1	149.28	19.85	-10.47	400	0	0	0	1	12.29	1	1	1	1	1	
1	202.48	19.64	-10.47	396	0	0	0	1	12.29	1	1	1	1	1	
1	272.93	19.16	-10.46	386	0	0	0	1	12.27	1	1	1	1	1	
1	321.06	18.76	-10.48	378	0	0	0	1	12.29	1	1	1	1	1	
