Started Log File:     logs/MMTK 2021-06-01 12-39-10-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.45	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.49	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.49	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.27	1	1	1	1	0	
1	0.00	0.00	-10.49	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.48	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	2	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.47	0	0	0	0	1	12.25	1	1	1	0	1	
1	376.51	0.18	-10.47	6	0	0	0	0	12.29	1	1	1	0	1	
1	374.25	0.93	-10.47	20	0	0	0	0	12.27	1	1	1	1	1	
1	371.29	1.42	-10.46	30	0	0	0	0	12.27	1	1	1	1	1	
1	364.08	2.15	-10.48	44	0	0	0	0	12.30	1	1	1	1	1	
1	358.51	2.63	-10.48	54	0	0	0	0	12.29	1	1	1	1	1	
1	353.11	3.11	-10.47	64	0	0	0	0	12.29	1	1	1	1	1	
1	340.91	3.80	-10.47	78	0	0	0	0	12.30	1	1	1	1	1	
1	331.86	4.25	-10.45	86	0	0	0	0	12.29	1	1	1	1	1	
1	317.80	4.90	-10.46	100	0	0	0	0	12.29	1	1	1	1	1	
1	309.41	5.31	-10.48	108	0	0	0	0	12.25	1	1	1	1	1	
1	290.25	5.91	-10.47	120	0	0	0	0	12.27	1	1	1	1	1	
1	276.96	6.29	-10.47	128	0	0	0	0	12.29	1	1	1	1	1	
1	257.55	6.82	-10.48	138	0	0	0	0	12.29	1	1	1	1	1	
1	242.88	7.16	-10.49	144	0	0	0	0	12.29	1	1	1	1	1	
1	221.11	7.62	-10.49	154	0	0	0	0	12.29	1	1	1	1	1	
1	204.69	7.90	-10.47	160	0	0	0	0	12.27	1	1	1	1	1	
1	187.69	8.16	-10.48	164	0	0	0	0	12.29	1	1	1	1	1	
1	163.61	8.51	-10.47	172	0	0	0	0	12.29	1	1	1	1	1	
1	145.46	8.72	-10.48	176	0	0	0	0	12.29	1	1	1	1	1	
1	119.20	8.99	-10.47	182	0	0	0	0	12.27	1	1	1	1	1	
1	100.43	9.13	-10.47	184	0	0	0	0	12.29	1	1	1	1	1	
1	90.01	9.32	-10.48	188	0	0	0	0	12.29	1	1	1	1	1	
1	90.01	9.44	-10.46	190	0	0	0	0	12.29	1	1	1	1	1	
1	90.01	9.62	-10.45	194	0	0	0	0	12.29	1	1	1	1	1	
1	90.01	9.74	-10.46	196	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	10.06	-10.46	202	0	0	0	0	12.27	1	1	1	1	1	
1	240.08	10.38	-10.46	208	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	10.69	-10.47	216	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	11.17	-10.49	224	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	11.49	-10.48	232	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	11.97	-10.46	240	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	12.29	-10.47	248	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	12.77	-10.48	256	0	0	0	0	12.29	1	1	1	1	1	
1	240.08	13.09	-10.47	264	0	0	0	0	12.27	1	1	1	1	1	
1	240.08	13.57	-10.46	272	0	0	0	0	12.27	1	1	1	1	1	
