Started Log File:     logs/MMTK 2021-05-25 09-50-41-MOCK.txt
Data Source:     MOCK

1	0.31413758	0.1	0.8424127	1	1	1	1	0	11.593812	1	0	0	1	1	
1	0.875446	0.4	2.226338	4	1	1	1	0	11.61849	1	0	0	1	1	
1	1.6871716	0.70000005	4.361515	7	1	1	1	0	12.152952	1	0	0	1	1	
1	2.1036277	0.9000001	5.410883	9	1	1	1	0	12.286408	1	0	0	1	1	
1	2.6584203	1.2000002	6.7752604	12	1	0	1	1	11.679083	0	1	0	0	0	
1	2.778641	1.3000002	7.035923	13	1	0	1	1	12.050136	0	1	0	0	0	
1	3.2135785	1.5000002	8.140736	15	1	0	1	1	11.9156475	0	1	0	0	0	
1	3.3243577	1.6000003	8.373073	16	1	0	1	1	11.517456	0	1	0	0	0	
1	3.6077697	1.7000003	9.123308	17	1	0	1	1	11.928562	0	1	0	0	0	
1	4.0906577	2.0000002	10.271974	20	1	0	1	1	11.802307	1	0	1	1	1	
1	4.1682744	2.1000001	10.404822	21	1	0	1	1	11.605598	1	0	1	1	1	
1	4.6157923	2.3	11.547377	23	1	0	1	1	11.849969	1	0	1	1	1	
1	4.7633405	2.3999999	11.890021	24	1	0	1	1	11.503138	1	0	1	1	1	
1	4.8599386	2.4999998	12.079816	25	1	0	1	1	12.222493	1	0	1	1	1	
1	5.4599576	2.6999996	13.679873	27	1	0	1	1	12.400868	1	0	1	1	1	
1	5.9482627	2.9999993	14.844788	30	1	0	1	1	12.487411	1	0	1	1	1	
1	6.4711547	3.4999988	15.913465	35	1	1	1	1	11.764163	0	1	1	1	0	
1	7.1899047	3.7999985	17.769714	38	1	1	1	1	11.646112	0	1	1	1	0	
1	7.3205495	3.8999984	18.061651	39	1	1	1	1	11.848967	0	1	1	1	0	
1	7.5173936	3.9999983	18.552183	40	1	1	1	1	11.950745	0	1	1	1	0	
1	7.702444	4.0999985	19.007334	41	1	1	0	1	11.9286175	1	0	1	1	0	
1	7.7363796	4.1999984	19.00914	42	1	1	0	1	11.887038	1	0	1	1	0	
1	8.247742	4.399998	20.343227	44	1	1	0	1	12.077119	1	0	1	1	0	
1	8.725701	4.599998	21.577106	46	1	1	0	1	11.564009	1	0	1	1	0	
1	8.876499	4.699998	21.929499	47	1	1	0	1	11.917182	1	0	1	1	0	
1	9.604083	4.9999976	23.812252	50	1	1	0	1	12.139204	1	0	1	1	0	
1	10.041293	5.1999974	24.923883	52	0	1	0	1	12.293793	1	1	1	0	1	
1	10.279508	5.2999973	25.538527	53	0	1	0	1	11.913529	1	1	1	0	1	
1	11.6686125	5.799997	29.20584	58	0	1	0	1	12.358301	1	1	1	0	1	
1	12.399364	6.0999966	31.098097	61	0	1	1	0	12.390396	0	1	1	0	0	
1	12.564843	6.2999964	31.394533	63	0	1	1	0	12.186226	0	1	1	0	0	
1	12.618966	6.3999963	31.456902	64	0	1	1	0	12.180853	0	1	1	0	0	
1	13.608392	6.699996	34.12518	67	0	1	1	0	11.80389	0	1	1	0	0	
1	13.689189	6.899996	34.167572	69	0	1	1	0	12.193194	0	1	1	0	0	
1	13.846695	6.9999957	34.54009	70	0	1	1	0	11.749782	0	1	1	0	0	
1	14.882457	7.499995	37.147373	75	0	1	1	0	12.331719	0	0	1	1	0	
1	15.224832	7.599995	38.0745	76	0	1	1	0	11.746968	0	0	1	1	0	
1	16.26391	8.099995	40.691734	81	0	1	1	0	12.066808	1	0	0	1	0	
1	16.53087	8.299995	41.292614	83	0	1	1	0	12.06396	1	0	0	1	0	
1	16.795992	8.399996	41.987984	84	0	1	1	0	11.734437	1	0	0	1	0	
1	17.85882	8.899998	44.676464	89	0	1	1	0	12.261414	1	0	0	1	0	
1	17.916643	8.999998	44.74993	90	0	1	1	0	12.238784	1	0	0	1	0	
1	18.116982	9.199999	45.150944	92	0	1	1	0	11.603394	1	0	1	1	0	
1	18.357903	9.299999	45.77371	93	0	1	1	0	11.85808	1	0	1	1	0	
1	18.702484	9.4	46.70745	94	0	1	1	0	11.528437	1	0	1	1	0	
1	18.74277	9.5	46.72831	95	0	1	1	0	12.332353	1	0	1	1	0	
1	19.079054	9.700001	47.53716	97	0	1	1	0	11.8858185	1	0	1	1	0	
1	19.593735	9.900002	48.881203	99	0	1	1	0	12.038148	1	0	1	1	0	
1	19.911879	10.000002	49.735634	100	2	0	0	1	11.75605	1	0	1	1	0	
1	20.38358	10.300003	50.850735	103	2	0	0	1	12.326324	1	0	1	1	0	
1	20.463768	10.400003	50.9913	104	2	0	0	1	11.74103	1	0	1	1	0	
1	20.612425	10.500004	51.33727	105	2	0	0	1	12.250013	1	0	1	1	0	
1	20.761734	10.600004	51.6852	106	2	0	0	1	11.813297	1	0	1	1	0	
1	21.10983	10.700005	52.629486	107	2	0	0	1	11.547748	1	0	1	1	0	
1	21.166718	10.800005	52.70015	108	2	0	0	1	11.774253	1	0	1	1	0	
1	21.651695	11.100006	53.85508	111	2	1	0	1	11.504563	1	0	0	0	0	
1	21.745089	11.2000065	54.03526	112	2	1	0	1	11.793503	1	0	0	0	0	
1	22.14192	11.400007	55.025753	114	2	1	0	1	12.462186	1	0	0	0	0	
1	22.265223	11.500008	55.29566	115	2	1	0	1	12.06742	1	0	0	0	0	
1	22.980753	11.900009	57.04225	119	2	1	0	1	12.333312	1	0	0	0	0	
1	23.126587	12.00001	57.379753	120	2	1	0	0	12.46087	0	0	0	0	0	
1	23.475922	12.20001	58.227753	122	2	1	0	0	12.35285	0	0	0	0	0	
1	24.034674	12.500011	59.604008	125	2	1	0	0	11.7901	0	0	0	0	0	
1	24.428213	12.700012	60.58463	127	2	1	0	0	11.743182	0	0	0	0	0	
1	24.660553	12.900013	61.081646	129	2	1	0	0	12.295706	0	0	0	0	0	
1	24.791162	13.000013	61.373474	130	2	1	1	1	11.843634	0	0	1	0	1	
1	24.936928	13.100014	61.71077	131	2	1	1	1	12.4990635	0	0	1	0	1	
1	25.132423	13.200014	62.197258	132	2	1	1	1	12.265183	0	0	1	0	1	
1	25.464834	13.3000145	63.09449	133	2	1	1	1	12.387618	0	0	1	0	1	
