Started Log File:     logs/MMTK 2021-06-01 12-37-38-COM5.txt
Data Source:     COM5

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.47	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.47	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.46	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.45	0	1	1	0	0	12.27	1	1	1	1	1	
1	0.00	0.00	-10.42	0	1	1	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.44	0	1	1	0	0	12.34	1	1	1	1	1	
1	0.00	0.00	-10.43	0	2	0	0	0	12.27	1	1	1	1	0	
1	0.00	0.00	-10.43	0	2	0	0	0	12.29	1	1	1	1	0	
1	0.00	0.00	-10.43	0	2	0	0	0	12.29	1	1	1	1	1	
1	25.00	0.00	-10.45	0	0	0	0	1	12.29	1	1	1	0	1	
1	337.23	0.14	-10.46	4	0	0	0	0	12.25	1	1	1	0	1	
1	348.51	0.79	-10.47	16	0	0	0	0	12.29	1	1	1	1	1	
1	355.79	1.25	-10.46	26	0	0	0	0	12.27	1	1	1	1	1	
1	366.21	1.97	-10.46	40	0	0	0	0	12.27	1	1	1	1	1	
1	369.09	2.46	-10.45	50	0	0	0	0	12.27	1	1	1	1	1	
1	374.25	3.20	-10.45	66	0	0	0	0	12.27	1	1	1	1	1	
1	375.75	3.71	-10.45	76	0	0	0	0	12.27	1	1	1	1	1	
1	377.26	4.21	-10.46	86	0	0	0	0	12.29	1	1	1	1	1	
1	377.26	4.96	-10.46	100	0	0	0	0	12.27	1	1	1	1	1	
