Started Log File:     logs/MMTK 2021-06-03 10-59-24-COM4.txt
Data Source:     COM4

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
null1	0.00	0.00	-10.41	0	1	1	0	0	12.38	1	1	1	1	1	
1	0.00	0.00	-10.41	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.41	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.38	0	1	1	0	0	12.38	1	1	1	1	1	
1	0.00	0.00	-10.37	0	1	1	0	0	12.29	1	1	1	1	1	
1	0.00	0.00	-10.39	0	1	1	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.39	0	1	1	0	0	12.36	1	1	1	1	1	
1	0.00	0.00	-10.40	0	2	0	0	0	12.30	1	1	1	1	0	
1	0.00	0.00	-10.37	0	2	0	0	0	12.30	1	1	1	1	0	
1	0.00	0.00	-10.38	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.41	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.40	0	2	0	0	0	12.30	1	1	1	1	1	
1	0.00	0.00	-10.39	0	2	0	0	0	12.32	1	1	1	1	1	
1	0.00	0.00	-10.38	0	2	0	0	0	12.32	1	1	1	1	1	
1	25.00	0.00	-10.39	0	0	0	0	1	12.32	1	1	1	0	1	
1	25.00	0.00	-10.39	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.38	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.38	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.40	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.40	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.41	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.41	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.40	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.40	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.40	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.39	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.42	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.40	0	0	0	0	1	12.32	1	1	1	1	1	
1	25.00	0.00	-10.39	0	0	0	0	1	12.32	1	1	1	1	1	
